CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,ClusterSegment
16938,7,4,2711.6800000000003,4,3,4,434,Champions,General Customers
16940,51,3,3049.88,2,3,4,234,Loyal Customers,General Customers
16942,11,9,1904.99,4,4,4,444,Champions,General Customers
16943,210,3,816.73,1,3,3,133,At Risk,General Customers
16945,20,19,4345.5,3,4,4,344,Champions,Champions
16947,234,1,406.48,1,2,2,122,At Risk,General Customers
16948,137,3,435.02,2,3,2,232,Lost Customers,General Customers
16949,2,6,1286.27,4,4,3,443,Champions,General Customers
16950,55,3,1178.56,2,3,3,233,Loyal Customers,General Customers
16951,133,3,1277.75,2,3,3,233,Loyal Customers,General Customers
16952,108,2,167.61,2,2,1,221,Lost Customers,General Customers
16953,29,1,20.8,3,2,1,321,Potential Loyalists,General Customers
16954,-1,9,2085.08,4,4,4,444,Champions,General Customers
16955,183,4,518.67,1,3,2,132,At Risk,General Customers
16956,16,1,308.74,4,2,2,422,Potential Loyalists,General Customers
16957,238,2,416.64,1,2,2,122,At Risk,General Customers
16959,86,1,117.35000000000001,2,2,1,221,Lost Customers,General Customers
16960,37,3,507.05,3,3,2,332,Potential Loyalists,General Customers
16961,115,1,234.17,2,2,1,221,Lost Customers,General Customers
16963,186,1,110.55000000000001,1,2,1,121,At Risk,General Customers
16965,225,1,201.19,1,2,1,121,At Risk,General Customers
16966,7,7,2154.97,4,4,4,444,Champions,General Customers
16967,188,1,319.02,1,2,2,122,At Risk,General Customers
16968,3,2,439.43,4,2,2,422,Potential Loyalists,General Customers
16969,38,3,650.41,3,3,2,332,Potential Loyalists,General Customers
16971,37,1,357.21,3,2,2,322,Potential Loyalists,General Customers
16976,266,1,251.51999999999998,1,2,1,121,At Risk,General Customers
16978,76,1,344.33,2,2,2,222,Lost Customers,General Customers
16979,2,6,1852.0,4,4,4,444,Champions,General Customers
16980,254,2,1028.46,1,2,3,123,At Risk,General Customers
16982,59,1,384.06,2,2,2,222,Lost Customers,General Customers
16983,11,7,1905.87,4,4,4,444,Champions,General Customers
16984,87,2,4459.52,2,2,4,224,Lost Customers,General Customers
16985,16,10,5464.12,4,4,4,444,Champions,Champions
16986,28,2,1873.2,3,2,4,324,Potential Loyalists,General Customers
16987,2,7,1616.8,4,4,3,443,Champions,General Customers
16988,4,1,126.12,4,2,1,421,Potential Loyalists,General Customers
16989,6,6,1133.25,4,4,3,443,Champions,General Customers
16990,217,1,179.0,1,2,1,121,At Risk,General Customers
16992,9,5,1614.31,4,4,3,443,Champions,General Customers
16996,29,6,1456.96,3,4,3,343,Champions,General Customers
16997,287,3,702.0,1,3,3,133,At Risk,General Customers
16998,148,4,295.0,1,3,1,131,At Risk,General Customers
16999,22,2,484.82,3,2,2,322,Potential Loyalists,General Customers
17001,-1,11,3989.57,4,4,4,444,Champions,General Customers
17002,84,3,1493.73,2,3,3,233,Loyal Customers,General Customers
17004,45,2,1312.1399999999999,3,2,3,323,Potential Loyalists,General Customers
17006,3,4,781.78,4,3,3,433,Champions,General Customers
17007,49,6,889.9300000000001,3,4,3,343,Champions,General Customers
17010,17,1,195.36,3,2,1,321,Potential Loyalists,General Customers
17011,29,1,270.9,3,2,1,321,Potential Loyalists,General Customers
17014,7,3,583.4300000000001,4,3,2,432,Potential Loyalists,General Customers
17015,27,3,1838.6100000000001,3,3,4,334,Champions,General Customers
17017,1,20,8694.26,4,4,4,444,Champions,Champions
17018,39,2,920.1,3,2,3,323,Potential Loyalists,General Customers
17019,10,4,1258.08,4,3,3,433,Champions,General Customers
17022,30,1,71.0,3,2,1,321,Potential Loyalists,General Customers
17024,44,3,95.85,3,3,1,331,Potential Loyalists,General Customers
17025,59,3,357.77,2,3,2,232,Lost Customers,General Customers
17026,184,2,154.82999999999998,1,2,1,121,At Risk,General Customers
17027,77,6,877.5600000000001,2,4,3,243,Loyal Customers,General Customers
17029,109,2,716.0,2,2,3,223,Lost Customers,General Customers
17030,62,1,146.87,2,2,1,221,Lost Customers,General Customers
17031,10,2,380.35,4,2,2,422,Potential Loyalists,General Customers
17033,85,3,1030.14,2,3,3,233,Loyal Customers,General Customers
17034,15,3,745.52,4,3,3,433,Champions,General Customers
17035,244,2,433.53000000000003,1,2,2,122,At Risk,General Customers
17037,86,1,1267.32,2,2,3,223,Lost Customers,General Customers
17038,29,1,112.4,3,2,1,321,Potential Loyalists,General Customers
17040,136,1,449.73,2,2,2,222,Lost Customers,General Customers
17041,25,3,1071.49,3,3,3,333,Champions,General Customers
17042,1,5,1036.58,4,4,3,443,Champions,General Customers
17043,31,4,1735.18,3,3,4,334,Champions,General Customers
17044,24,1,948.48,3,2,3,323,Potential Loyalists,General Customers
17045,112,3,339.44,2,3,2,232,Lost Customers,General Customers
17046,156,1,642.02,1,2,2,122,At Risk,General Customers
17047,84,3,1100.9,2,3,3,233,Loyal Customers,General Customers
17048,116,3,925.35,2,3,3,233,Loyal Customers,General Customers
17049,1,9,5655.03,4,4,4,444,Champions,Champions
17050,95,6,3185.64,2,4,4,244,Loyal Customers,General Customers
17051,193,1,240.89000000000001,1,2,1,121,At Risk,General Customers
17052,27,1,399.09,3,2,2,322,Potential Loyalists,General Customers
17053,129,1,498.48,2,2,2,222,Lost Customers,General Customers
17054,27,5,1356.33,3,4,3,343,Champions,General Customers
17058,80,3,1179.89,2,3,3,233,Loyal Customers,General Customers
17059,28,5,3080.39,3,4,4,344,Champions,General Customers
17060,265,1,234.24,1,2,1,121,At Risk,General Customers
17061,72,11,5232.2300000000005,2,4,4,244,Loyal Customers,Champions
17062,312,4,533.33,1,3,2,132,At Risk,General Customers
17063,20,7,1461.14,3,4,3,343,Champions,General Customers
17064,57,3,855.45,2,3,3,233,Loyal Customers,General Customers
17068,11,21,4552.14,4,4,4,444,Champions,Champions
17069,27,9,2709.7000000000003,3,4,4,344,Champions,General Customers
17070,113,1,304.24,2,2,1,221,Lost Customers,General Customers
17071,27,9,2429.03,3,4,4,344,Champions,General Customers
17073,16,4,1446.09,4,3,3,433,Champions,General Customers
17075,16,4,834.12,4,3,3,433,Champions,General Customers
17076,35,3,841.0799999999999,3,3,3,333,Champions,General Customers
17078,35,2,378.2,3,2,2,322,Potential Loyalists,General Customers
17079,77,1,118.80000000000001,2,2,1,221,Lost Customers,General Customers
17080,21,2,287.62,3,2,1,321,Potential Loyalists,General Customers
17081,24,2,288.91,3,2,1,321,Potential Loyalists,General Customers
17082,32,2,2003.85,3,2,4,324,Potential Loyalists,General Customers
17083,108,3,1405.78,2,3,3,233,Loyal Customers,General Customers
17084,34,2,2747.9900000000002,3,2,4,324,Potential Loyalists,General Customers
17085,122,5,1562.4,2,4,3,243,Loyal Customers,General Customers
17086,6,6,2050.08,4,4,4,444,Champions,General Customers
17088,27,4,1991.01,3,3,4,334,Champions,General Customers
17090,3,7,1974.65,4,4,4,444,Champions,General Customers
17091,1,9,3827.76,4,4,4,444,Champions,General Customers
17092,49,4,1774.03,3,3,4,334,Champions,General Customers
17094,321,1,302.0,1,2,1,121,At Risk,General Customers
17095,21,3,1324.16,3,3,3,333,Champions,General Customers
17096,14,4,1022.13,4,3,3,433,Champions,General Customers
17097,1,8,954.42,4,4,3,443,Champions,General Customers
17100,17,2,971.74,3,2,3,323,Potential Loyalists,General Customers
17101,9,4,1621.73,4,3,3,433,Champions,General Customers
17102,260,1,25.5,1,2,1,121,At Risk,General Customers
17105,158,2,665.78,1,2,2,122,At Risk,General Customers
17107,32,6,10797.48,3,4,4,344,Champions,Champions
17109,28,6,881.29,3,4,3,343,Champions,General Customers
17110,164,1,163.29999999999998,1,2,1,121,At Risk,General Customers
17111,46,1,231.61,3,2,1,321,Potential Loyalists,General Customers
17114,4,8,801.12,4,4,3,443,Champions,General Customers
17115,7,3,837.5,4,3,3,433,Champions,General Customers
17117,287,1,116.19999999999999,1,2,1,121,At Risk,General Customers
17118,316,1,157.02,1,2,1,121,At Risk,General Customers
17119,2,2,606.91,4,2,2,422,Potential Loyalists,General Customers
17120,232,1,307.46,1,2,2,122,At Risk,General Customers
17122,118,1,138.32,2,2,1,221,Lost Customers,General Customers
17123,160,1,345.29999999999995,1,2,2,122,At Risk,General Customers
17124,184,1,294.24,1,2,1,121,At Risk,General Customers
17125,49,1,230.5,3,2,1,321,Potential Loyalists,General Customers
17126,151,5,989.45,1,4,3,143,At Risk,General Customers
17128,333,1,157.09,1,2,1,121,At Risk,General Customers
17131,4,5,2463.17,4,4,4,444,Champions,General Customers
17133,14,7,4892.240000000001,4,4,4,444,Champions,General Customers
17134,105,2,413.2,2,2,2,222,Lost Customers,General Customers
17135,15,7,1139.73,4,4,3,443,Champions,General Customers
17138,274,1,380.5,1,2,2,122,At Risk,General Customers
17139,14,12,10650.77,4,4,4,444,Champions,Champions
17140,246,1,454.12,1,2,2,122,At Risk,General Customers
17142,238,1,579.0,1,2,2,122,At Risk,General Customers
17144,0,2,984.57,4,2,3,423,Potential Loyalists,General Customers
17146,104,3,749.78,2,3,3,233,Loyal Customers,General Customers
17147,21,4,1714.59,3,3,4,334,Champions,General Customers
17148,50,1,124.88,2,2,1,221,Lost Customers,General Customers
17152,193,3,1689.5,1,3,4,134,At Risk,General Customers
17153,23,1,213.78,3,2,1,321,Potential Loyalists,General Customers
17154,74,1,329.34,2,2,2,222,Lost Customers,General Customers
17155,16,2,251.70000000000002,4,2,1,421,Potential Loyalists,General Customers
17157,6,2,319.0,4,2,2,422,Potential Loyalists,General Customers
17158,31,3,1266.97,3,3,3,333,Champions,General Customers
17159,20,3,1538.88,3,3,3,333,Champions,General Customers
17160,30,6,3518.03,3,4,4,344,Champions,General Customers
17162,27,10,1715.46,3,4,4,344,Champions,General Customers
17163,20,2,293.1,3,2,1,321,Potential Loyalists,General Customers
17164,31,7,2467.35,3,4,4,344,Champions,General Customers
17165,283,1,158.68,1,2,1,121,At Risk,General Customers
17166,37,2,206.34,3,2,1,321,Potential Loyalists,General Customers
17169,56,2,835.78,2,2,3,223,Lost Customers,General Customers
17171,288,1,224.91,1,2,1,121,At Risk,General Customers
17172,77,1,317.76,2,2,2,222,Lost Customers,General Customers
17173,4,8,3766.6,4,4,4,444,Champions,General Customers
17174,216,1,59.9,1,2,1,121,At Risk,General Customers
17175,43,4,1443.69,3,3,3,333,Champions,General Customers
17176,200,1,306.13,1,2,1,121,At Risk,General Customers
17179,177,3,711.79,1,3,3,133,At Risk,General Customers
17180,55,4,783.97,2,3,3,233,Loyal Customers,General Customers
17181,56,2,239.92000000000002,2,2,1,221,Lost Customers,General Customers
17183,6,6,3347.31,4,4,4,444,Champions,General Customers
17186,45,2,144.0,3,2,1,321,Potential Loyalists,General Customers
17187,225,1,203.95,1,2,1,121,At Risk,General Customers
17188,10,7,2474.23,4,4,4,444,Champions,General Customers
17189,105,2,383.75,2,2,2,222,Lost Customers,General Customers
17190,57,2,444.74,2,3,2,232,Lost Customers,General Customers
17191,27,7,2093.68,3,4,4,344,Champions,General Customers
17193,34,7,1699.3000000000002,3,4,4,344,Champions,General Customers
17194,272,2,262.62,1,3,1,131,At Risk,General Customers
17197,28,1,1013.01,3,2,3,323,Potential Loyalists,General Customers
17198,22,3,692.22,3,3,3,333,Champions,General Customers
17201,52,1,289.78,2,2,1,221,Lost Customers,General Customers
17203,34,6,3560.08,3,4,4,344,Champions,General Customers
17204,174,4,1564.56,1,3,3,133,At Risk,General Customers
17205,52,1,384.08,2,2,2,222,Lost Customers,General Customers
17206,52,1,204.24,2,2,1,221,Lost Customers,General Customers
17211,25,8,2317.2200000000003,3,4,4,344,Champions,General Customers
17212,252,1,226.85,1,2,1,121,At Risk,General Customers
17213,39,7,2781.23,3,4,4,344,Champions,General Customers
17214,59,6,1059.1200000000001,2,4,3,243,Loyal Customers,General Customers
17217,233,1,113.5,1,2,1,121,At Risk,General Customers
17218,3,10,1951.97,4,4,4,444,Champions,General Customers
17219,30,1,114.23,3,2,1,321,Potential Loyalists,General Customers
17220,23,14,3187.55,3,4,4,344,Champions,Champions
17221,6,2,334.48,4,3,2,432,Potential Loyalists,General Customers
17222,64,1,328.65,2,2,2,222,Lost Customers,General Customers
17223,309,2,416.89,1,3,2,132,At Risk,General Customers
17226,307,1,393.49,1,2,2,122,At Risk,General Customers
17227,17,6,939.32,3,4,3,343,Champions,General Customers
17228,14,8,1906.09,4,4,4,444,Champions,General Customers
17229,95,2,318.76,2,3,2,232,Lost Customers,General Customers
17230,263,8,3638.41,1,4,4,144,At Risk,General Customers
17231,11,10,3124.72,4,4,4,444,Champions,General Customers
17232,1,2,417.77,4,3,2,432,Potential Loyalists,General Customers
17233,34,1,190.88,3,2,1,321,Potential Loyalists,General Customers
17234,181,1,149.89000000000001,1,2,1,121,At Risk,General Customers
17235,24,2,550.06,3,3,2,332,Potential Loyalists,General Customers
17236,11,6,916.13,4,4,3,443,Champions,General Customers
17237,10,2,314.69,4,3,2,432,Potential Loyalists,General Customers
17238,1,17,3719.1,4,4,4,444,Champions,Champions
17239,311,1,382.5,1,2,2,122,At Risk,General Customers
17242,107,2,1135.04,2,3,3,233,Loyal Customers,General Customers
17243,0,26,8540.05,4,4,4,444,Champions,Champions
17244,52,1,954.9,2,2,3,223,Lost Customers,General Customers
17245,203,1,171.45,1,2,1,121,At Risk,General Customers
17247,14,1,280.09000000000003,4,2,1,421,Potential Loyalists,General Customers
17248,119,1,318.65,2,2,2,222,Lost Customers,General Customers
17250,2,2,381.97,4,3,2,432,Potential Loyalists,General Customers
17251,361,1,269.83,1,2,1,121,At Risk,General Customers
17252,115,2,348.91,2,3,2,232,Lost Customers,General Customers
17253,17,1,178.26,3,2,1,321,Potential Loyalists,General Customers
17254,3,2,271.19,4,3,1,431,Potential Loyalists,General Customers
17255,39,2,291.48,3,3,1,331,Potential Loyalists,General Customers
17256,106,2,240.0,2,3,1,231,Lost Customers,General Customers
17259,147,2,581.23,1,3,2,132,At Risk,General Customers
17262,51,5,1253.3600000000001,2,4,3,243,Loyal Customers,General Customers
17263,207,1,63.440000000000005,1,2,1,121,At Risk,General Customers
17265,137,2,550.01,2,3,2,232,Lost Customers,General Customers
17266,1,3,296.58,4,3,1,431,Potential Loyalists,General Customers
17267,126,2,317.2,2,3,2,232,Lost Customers,General Customers
17268,106,4,763.64,2,3,3,233,Loyal Customers,General Customers
17272,41,4,2148.63,3,3,4,334,Champions,General Customers
17274,34,1,107.82,3,2,1,321,Potential Loyalists,General Customers
17277,226,2,1065.3500000000001,1,3,3,133,At Risk,General Customers
17278,240,1,246.04,1,2,1,121,At Risk,General Customers
17279,56,1,187.82999999999998,2,2,1,221,Lost Customers,General Customers
17282,129,3,1685.46,2,3,4,234,Loyal Customers,General Customers
17284,59,6,1647.48,2,4,3,243,Loyal Customers,General Customers
17286,20,1,151.37,3,2,1,321,Potential Loyalists,General Customers
17287,25,7,1049.06,3,4,3,343,Champions,General Customers
17288,8,7,1417.63,4,4,3,443,Champions,General Customers
17289,30,3,931.02,3,3,3,333,Champions,General Customers
17290,2,2,513.01,4,3,2,432,Potential Loyalists,General Customers
17291,307,1,550.8000000000001,1,2,2,122,At Risk,General Customers
17293,7,9,1854.06,4,4,4,444,Champions,General Customers
17295,27,3,547.0,3,3,2,332,Potential Loyalists,General Customers
17297,16,1,128.18,4,2,1,421,Potential Loyalists,General Customers
17298,100,2,498.42,2,3,2,232,Lost Customers,General Customers
17299,10,4,656.61,4,3,2,432,Potential Loyalists,General Customers
17301,20,1,163.24,3,2,1,321,Potential Loyalists,General Customers
17302,13,5,1135.63,4,4,3,443,Champions,General Customers
17303,360,1,250.04,1,2,1,121,At Risk,General Customers
17306,9,19,8631.31,4,4,4,444,Champions,Champions
17309,94,1,82.75,2,2,1,221,Lost Customers,General Customers
17311,77,2,1384.85,2,3,3,233,Loyal Customers,General Customers
17312,137,3,644.3,2,3,2,232,Lost Customers,General Customers
17313,30,1,2328.84,3,2,4,324,Potential Loyalists,General Customers
17314,23,8,2527.92,3,4,4,344,Champions,General Customers
17315,0,38,6281.23,4,4,4,444,Champions,Champions
17317,45,3,2600.34,3,3,4,334,Champions,General Customers
17320,99,3,1200.6200000000001,2,3,3,233,Loyal Customers,General Customers
17321,7,2,657.16,4,3,2,432,Potential Loyalists,General Customers
17323,14,7,906.52,4,4,3,443,Champions,General Customers
17324,16,4,986.48,4,3,3,433,Champions,General Customers
17325,279,1,96.8,1,2,1,121,At Risk,General Customers
17329,13,2,523.11,4,3,2,432,Potential Loyalists,General Customers
17330,21,2,363.9,3,3,2,332,Potential Loyalists,General Customers
17331,122,1,175.2,2,2,1,221,Lost Customers,General Customers
17333,84,1,494.25,2,2,2,222,Lost Customers,General Customers
17334,301,2,307.02,1,3,2,132,At Risk,General Customers
17337,150,4,1981.06,1,3,4,134,At Risk,General Customers
17338,16,8,6493.54,4,4,4,444,Champions,Champions
17339,93,2,243.36,2,3,1,231,Lost Customers,General Customers
17340,28,11,12353.29,3,4,4,344,Champions,Champions
17341,155,3,682.29,1,3,3,133,At Risk,General Customers
17343,354,1,193.64,1,2,1,121,At Risk,General Customers
17344,45,1,157.62,3,2,1,321,Potential Loyalists,General Customers
17345,14,4,519.6899999999999,4,3,2,432,Potential Loyalists,General Customers
17346,2,15,2622.88,4,4,4,444,Champions,Champions
17347,85,1,228.96,2,2,1,221,Lost Customers,General Customers
17348,13,5,1156.6,4,4,3,443,Champions,General Customers
17349,178,1,98.25,1,2,1,121,At Risk,General Customers
17350,7,4,1281.32,4,3,3,433,Champions,General Customers
17351,35,3,587.15,3,3,2,332,Potential Loyalists,General Customers
17353,128,2,1740.0,2,3,4,234,Loyal Customers,General Customers
17354,49,1,1393.06,3,2,3,323,Potential Loyalists,General Customers
17356,310,1,178.22,1,2,1,121,At Risk,General Customers
17357,23,2,384.39,3,3,2,332,Potential Loyalists,General Customers
17358,302,2,360.81,1,3,2,132,At Risk,General Customers
17359,10,1,127.86,4,2,1,421,Potential Loyalists,General Customers
17360,16,3,568.24,4,3,2,432,Potential Loyalists,General Customers
17361,48,3,488.2,3,3,2,332,Potential Loyalists,General Customers
17362,238,2,312.23,1,3,2,132,At Risk,General Customers
17364,-1,11,4462.68,4,4,4,444,Champions,Champions
17365,11,8,4767.36,4,4,4,444,Champions,General Customers
17367,237,1,167.55,1,2,1,121,At Risk,General Customers
17368,22,8,1878.87,3,4,4,344,Champions,General Customers
17370,71,4,446.18,2,3,2,232,Lost Customers,General Customers
17371,16,3,418.4,4,3,2,432,Potential Loyalists,General Customers
17372,39,8,1337.18,3,4,3,343,Champions,General Customers
17373,39,4,646.92,3,3,2,332,Potential Loyalists,General Customers
17374,217,2,495.77,1,3,2,132,At Risk,General Customers
17375,198,3,400.1,1,3,2,132,At Risk,General Customers
17376,69,2,203.2,2,3,1,231,Lost Customers,General Customers
17377,22,20,4058.32,3,4,4,344,Champions,Champions
17379,10,1,389.71999999999997,4,2,2,422,Potential Loyalists,General Customers
17381,7,29,20275.61,4,4,4,444,Champions,Champions
17382,64,1,65.4,2,2,1,221,Lost Customers,General Customers
17383,3,1,193.39000000000001,4,2,1,421,Potential Loyalists,General Customers
17384,18,2,336.4,3,3,2,332,Potential Loyalists,General Customers
17385,13,1,256.11,4,2,1,421,Potential Loyalists,General Customers
17386,6,6,2686.42,4,4,4,444,Champions,General Customers
17387,18,2,746.81,3,3,3,333,Champions,General Customers
17388,76,4,1259.56,2,3,3,233,Loyal Customers,General Customers
17389,-1,34,31833.68,4,4,4,444,Champions,Champions
17391,162,2,508.8,1,3,2,132,At Risk,General Customers
17392,305,2,417.27,1,3,2,132,At Risk,General Customers
17394,218,1,203.86999999999998,1,2,1,121,At Risk,General Customers
17396,38,8,7330.8,3,4,4,344,Champions,Champions
17397,21,2,681.41,3,3,3,333,Champions,General Customers
17398,113,3,653.38,2,3,2,232,Lost Customers,General Customers
17400,125,5,2097.84,2,4,4,244,Loyal Customers,General Customers
17402,3,13,2633.85,4,4,4,444,Champions,General Customers
17403,35,1,263.92,3,2,1,321,Potential Loyalists,General Customers
17404,3,15,31906.82,4,4,4,444,Champions,Champions
17405,0,3,1031.41,4,3,3,433,Champions,General Customers
17406,332,3,2184.42,1,3,4,134,At Risk,General Customers
17408,162,1,32.65,1,2,1,121,At Risk,General Customers
17409,183,2,771.85,1,3,3,133,At Risk,General Customers
17410,15,5,1214.72,4,4,3,443,Champions,General Customers
17411,11,3,778.94,4,3,3,433,Champions,General Customers
17412,1,7,1258.06,4,4,3,443,Champions,General Customers
17414,42,2,778.0,3,3,3,333,Champions,General Customers
17415,78,1,507.84,2,2,2,222,Lost Customers,General Customers
17416,28,7,6893.42,3,4,4,344,Champions,Champions
17418,41,2,463.46000000000004,3,3,2,332,Potential Loyalists,General Customers
17419,10,12,4226.57,4,4,4,444,Champions,Champions
17420,49,3,598.83,3,3,2,332,Potential Loyalists,General Customers
17422,15,6,1979.37,4,4,4,444,Champions,General Customers
17423,45,2,698.41,3,3,3,333,Champions,General Customers
17425,18,2,759.17,3,3,3,333,Champions,General Customers
17426,7,6,5037.26,4,4,4,444,Champions,General Customers
17427,70,1,100.8,2,2,1,221,Lost Customers,General Customers
17428,-1,28,17256.85,4,4,4,444,Champions,Champions
17429,127,3,524.9200000000001,2,3,2,232,Lost Customers,General Customers
17430,31,2,265.76,3,3,1,331,Potential Loyalists,General Customers
17431,312,1,403.3,1,2,2,122,At Risk,General Customers
17432,17,2,365.76,3,3,2,332,Potential Loyalists,General Customers
17433,87,1,303.15999999999997,2,2,1,221,Lost Customers,General Customers
17434,1,7,2373.82,4,4,4,444,Champions,General Customers
17436,0,2,216.29999999999998,4,3,1,431,Potential Loyalists,General Customers
17438,252,1,388.45000000000005,1,2,2,122,At Risk,General Customers
17440,155,3,186.42000000000002,1,3,1,131,At Risk,General Customers
17442,35,6,2248.56,3,4,4,344,Champions,General Customers
17443,218,1,534.24,1,2,2,122,At Risk,General Customers
17444,146,3,2940.04,1,3,4,134,At Risk,General Customers
17446,175,2,120.9,1,3,1,131,At Risk,General Customers
17447,39,2,541.53,3,3,2,332,Potential Loyalists,General Customers
17449,1,7,2519.21,4,4,4,444,Champions,General Customers
17450,7,46,194390.79,4,4,4,444,Champions,Champions
17451,0,7,1721.4,4,4,4,444,Champions,General Customers
17453,16,2,486.71999999999997,4,3,2,432,Potential Loyalists,General Customers
17454,191,4,517.53,1,3,2,132,At Risk,General Customers
17455,202,1,131.7,1,2,1,121,At Risk,General Customers
17456,364,1,249.86,1,2,1,121,At Risk,General Customers
17457,125,5,1737.7,2,4,4,244,Loyal Customers,General Customers
17458,14,1,316.5,4,2,2,422,Potential Loyalists,General Customers
17459,42,2,657.3,3,3,2,332,Potential Loyalists,General Customers
17460,93,6,622.4300000000001,2,4,2,242,Lost Customers,General Customers
17461,21,3,735.82,3,3,3,333,Champions,General Customers
17462,59,2,675.69,2,3,3,233,Loyal Customers,General Customers
17463,15,5,1875.86,4,4,4,444,Champions,General Customers
17464,157,1,289.96000000000004,1,2,1,121,At Risk,General Customers
17466,9,2,763.28,4,3,3,433,Champions,General Customers
17468,9,2,137.0,4,3,1,431,Potential Loyalists,General Customers
17469,15,5,1870.97,4,4,4,444,Champions,General Customers
17470,43,5,1125.07,3,4,3,343,Champions,General Customers
17472,190,3,697.54,1,3,3,133,At Risk,General Customers
17475,78,1,194.37,2,2,1,221,Lost Customers,General Customers
17480,76,1,511.82,2,2,2,222,Lost Customers,General Customers
17481,2,4,1255.59,4,3,3,433,Champions,General Customers
17483,64,3,414.04,2,3,2,232,Lost Customers,General Customers
17486,260,1,396.87,1,2,2,122,At Risk,General Customers
17489,57,2,376.64,2,3,2,232,Lost Customers,General Customers
17490,-1,7,2092.32,4,4,4,444,Champions,General Customers
17491,0,10,3558.87,4,4,4,444,Champions,General Customers
17492,247,1,374.57,1,2,2,122,At Risk,General Customers
17495,6,2,497.56,4,3,2,432,Potential Loyalists,General Customers
17496,357,1,271.05,1,2,1,121,At Risk,General Customers
17498,74,1,272.22,2,2,1,221,Lost Customers,General Customers
17499,288,1,622.88,1,2,2,122,At Risk,General Customers
17500,16,3,1138.0,4,3,3,433,Champions,General Customers
17501,219,2,288.6,1,3,1,131,At Risk,General Customers
17502,8,4,689.1,4,3,3,433,Champions,General Customers
17503,1,2,558.96,4,3,2,432,Potential Loyalists,General Customers
17504,205,9,2997.0299999999997,1,4,4,144,At Risk,General Customers
17505,160,2,1145.84,1,3,3,133,At Risk,General Customers
17506,74,1,302.2,2,2,1,221,Lost Customers,General Customers
17507,260,2,605.58,1,3,2,132,At Risk,General Customers
17508,279,1,387.31,1,2,2,122,At Risk,General Customers
17509,56,8,6083.64,2,4,4,244,Loyal Customers,General Customers
17510,23,1,308.48,3,2,2,322,Potential Loyalists,General Customers
17511,1,31,91062.38,4,4,4,444,Champions,Champions
17512,27,10,2924.9900000000002,3,4,4,344,Champions,General Customers
17513,71,1,513.2,2,2,2,222,Lost Customers,General Customers
17514,127,1,208.65,2,2,1,221,Lost Customers,General Customers
17515,30,4,639.02,3,3,2,332,Potential Loyalists,General Customers
17516,14,5,764.88,4,4,3,443,Champions,General Customers
17517,307,1,153.94,1,2,1,121,At Risk,General Customers
17519,16,6,1844.02,4,4,4,444,Champions,General Customers
17520,52,1,546.81,2,2,2,222,Lost Customers,General Customers
17521,28,3,723.2099999999999,3,3,3,333,Champions,General Customers
17522,0,5,1070.71,4,4,3,443,Champions,General Customers
17523,10,4,652.74,4,3,2,432,Potential Loyalists,General Customers
17524,360,1,145.0,1,2,1,121,At Risk,General Customers
17525,358,1,422.70000000000005,1,2,2,122,At Risk,General Customers
17526,3,4,1195.8999999999999,4,3,3,433,Champions,General Customers
17527,52,4,939.37,2,3,3,233,Loyal Customers,General Customers
17528,0,8,3628.5,4,4,4,444,Champions,General Customers
17530,0,10,2367.12,4,4,4,444,Champions,General Customers
17531,189,1,296.7,1,2,1,121,At Risk,General Customers
17534,52,1,223.36,2,2,1,221,Lost Customers,General Customers
17535,279,1,164.4,1,2,1,121,At Risk,General Customers
17536,176,1,76.5,1,2,1,121,At Risk,General Customers
17537,28,2,887.67,3,3,3,333,Champions,General Customers
17538,24,1,98.42,3,2,1,321,Potential Loyalists,General Customers
17540,23,2,578.9,3,3,2,332,Potential Loyalists,General Customers
17542,268,1,170.75,1,2,1,121,At Risk,General Customers
17545,42,3,642.32,3,3,2,332,Potential Loyalists,General Customers
17548,232,1,103.3,1,2,1,121,At Risk,General Customers
17549,22,2,148.86,3,3,1,331,Potential Loyalists,General Customers
17550,196,3,267.16,1,3,1,131,At Risk,General Customers
17551,358,1,290.34,1,2,1,121,At Risk,General Customers
17552,59,4,930.41,2,3,3,233,Loyal Customers,General Customers
17553,128,1,1487.6,2,2,3,223,Lost Customers,General Customers
17554,0,5,1952.45,4,4,4,444,Champions,General Customers
17555,18,2,480.31,3,3,2,332,Potential Loyalists,General Customers
17556,204,1,157.9,1,2,1,121,At Risk,General Customers
17557,13,3,541.46,4,3,2,432,Potential Loyalists,General Customers
17560,93,4,854.95,2,3,3,233,Loyal Customers,General Customers
17561,18,1,165.12,3,2,1,321,Potential Loyalists,General Customers
17562,13,7,1122.38,4,4,3,443,Champions,General Customers
17564,23,3,454.01,3,3,2,332,Potential Loyalists,General Customers
17566,7,2,869.77,4,3,3,433,Champions,General Customers
17567,6,8,4331.48,4,4,4,444,Champions,General Customers
17569,331,1,344.14,1,2,2,122,At Risk,General Customers
17571,49,4,1425.67,3,3,3,333,Champions,General Customers
17572,70,4,226.75000000000003,2,3,1,231,Lost Customers,General Customers
17573,28,3,380.6,3,3,2,332,Potential Loyalists,General Customers
17574,241,1,185.65,1,2,1,121,At Risk,General Customers
17576,7,19,3564.83,4,4,4,444,Champions,Champions
17578,217,1,143.45999999999998,1,2,1,121,At Risk,General Customers
