CustomerID,Recency,Frequency,Monetary,RFM_score,Segment,Cluster_Name
16671.0,27,3,1692.27,334,Champions,General Customers
16672.0,1,20,8134.9400000000005,444,Champions,Champions
16674.0,53,2,304.24,221,Lost Customers,General Customers
16676.0,32,4,1592.1200000000001,333,Champions,General Customers
16678.0,1,12,3109.99,444,Champions,General Customers
16679.0,365,1,129.75,121,At Risk,General Customers
16680.0,42,1,183.7,321,Potential Loyalists,General Customers
16681.0,71,6,1770.34,244,Loyal Customers,General Customers
16682.0,3,5,1028.0,443,Champions,General Customers
16684.0,3,28,66653.56,444,Champions,Champions
16685.0,60,2,324.24,222,Lost Customers,General Customers
16686.0,46,7,2959.88,344,Champions,General Customers
16688.0,0,4,1260.86,433,Champions,General Customers
16689.0,74,2,422.59999999999997,222,Lost Customers,General Customers
16690.0,71,2,225.57999999999998,221,Lost Customers,General Customers
16692.0,255,2,1276.0,123,At Risk,General Customers
16693.0,67,2,477.86,222,Lost Customers,General Customers
16696.0,134,4,657.9000000000001,232,Lost Customers,General Customers
16697.0,240,1,112.75,121,At Risk,General Customers
16698.0,225,2,1998.0,124,At Risk,General Customers
16700.0,7,13,5076.55,444,Champions,Champions
16701.0,7,13,5398.3,444,Champions,Champions
16705.0,-1,20,14034.99,444,Champions,Champions
16706.0,36,3,531.35,332,Potential Loyalists,General Customers
16708.0,44,1,656.63,322,Potential Loyalists,General Customers
16709.0,83,5,3029.87,244,Loyal Customers,General Customers
16710.0,18,10,2467.99,344,Champions,General Customers
16711.0,2,5,1651.03,443,Champions,General Customers
16712.0,8,11,3611.31,444,Champions,General Customers
16713.0,17,15,6910.78,344,Champions,Champions
16714.0,217,3,1129.06,133,At Risk,General Customers
16715.0,77,1,301.71999999999997,221,Lost Customers,General Customers
16716.0,265,2,901.2,123,At Risk,General Customers
16717.0,22,6,3843.08,344,Champions,General Customers
16718.0,368,1,606.0500000000001,122,At Risk,General Customers
16719.0,13,7,1770.22,444,Champions,General Customers
16720.0,25,1,152.95,321,Potential Loyalists,General Customers
16721.0,261,1,292.47,121,At Risk,General Customers
16722.0,16,13,4730.81,444,Champions,Champions
16723.0,90,2,576.4,222,Lost Customers,General Customers
16725.0,301,7,758.27,143,At Risk,General Customers
16726.0,25,5,1358.74,343,Champions,General Customers
16727.0,363,1,256.32,121,At Risk,General Customers
16728.0,45,4,1048.28,333,Champions,General Customers
16729.0,37,21,7205.33,344,Champions,Champions
16730.0,51,3,743.11,233,Loyal Customers,General Customers
16732.0,30,1,603.75,322,Potential Loyalists,General Customers
16734.0,51,3,646.76,232,Lost Customers,General Customers
16735.0,77,5,2247.41,244,Loyal Customers,General Customers
16737.0,52,1,417.59999999999997,222,Lost Customers,General Customers
16738.0,296,1,3.75,121,At Risk,General Customers
16739.0,175,1,323.0,122,At Risk,General Customers
16742.0,45,1,464.9,322,Potential Loyalists,General Customers
16743.0,28,7,2213.13,344,Champions,General Customers
16744.0,10,7,1291.91,443,Champions,General Customers
16745.0,85,17,7180.7,244,Loyal Customers,Champions
16746.0,3,18,6680.11,444,Champions,Champions
16747.0,36,2,836.06,323,Potential Loyalists,General Customers
16748.0,16,5,1515.9,443,Champions,General Customers
16750.0,43,5,623.93,342,Potential Loyalists,General Customers
16751.0,29,1,1764.72,324,Potential Loyalists,General Customers
16752.0,371,1,207.5,121,At Risk,General Customers
16753.0,57,1,223.92000000000002,221,Lost Customers,General Customers
16754.0,371,1,2002.4,124,At Risk,General Customers
16755.0,113,3,1475.43,233,Loyal Customers,General Customers
16756.0,213,1,239.4,121,At Risk,General Customers
16757.0,317,1,106.83000000000001,121,At Risk,General Customers
16758.0,64,1,369.34000000000003,222,Lost Customers,General Customers
16759.0,6,3,789.79,433,Champions,General Customers
16761.0,95,1,316.62,222,Lost Customers,General Customers
16762.0,18,3,1207.24,333,Champions,General Customers
16763.0,197,1,611.85,122,At Risk,General Customers
16764.0,2,13,2790.9500000000003,444,Champions,General Customers
16765.0,293,1,34.0,121,At Risk,General Customers
16766.0,272,2,1145.6,123,At Risk,General Customers
16767.0,29,11,5575.56,344,Champions,Champions
16768.0,46,3,478.09000000000003,332,Potential Loyalists,General Customers
16769.0,259,1,361.54,122,At Risk,General Customers
16770.0,56,5,757.1,243,Loyal Customers,General Customers
16771.0,32,5,2242.61,344,Champions,General Customers
16773.0,56,1,171.59,221,Lost Customers,General Customers
16774.0,66,4,661.52,232,Lost Customers,General Customers
16775.0,9,11,1691.51,444,Champions,General Customers
16776.0,59,1,371.54,222,Lost Customers,General Customers
16777.0,79,2,222.62,221,Lost Customers,General Customers
16778.0,73,2,245.94,221,Lost Customers,General Customers
16779.0,1,22,10611.720000000001,444,Champions,Champions
16780.0,99,2,422.24,222,Lost Customers,General Customers
16781.0,371,1,311.25,122,At Risk,General Customers
16782.0,9,13,2267.9500000000003,444,Champions,General Customers
16784.0,18,1,107.6,321,Potential Loyalists,General Customers
16788.0,122,2,594.39,222,Lost Customers,General Customers
16789.0,7,1,80.8,421,Potential Loyalists,General Customers
16790.0,2,6,1545.6200000000001,443,Champions,General Customers
16791.0,28,7,1705.78,344,Champions,General Customers
16792.0,281,2,110.38000000000001,121,At Risk,General Customers
16793.0,56,1,243.84,221,Lost Customers,General Customers
16794.0,0,10,1196.5,443,Champions,General Customers
16795.0,364,1,414.88,122,At Risk,General Customers
16796.0,88,1,305.62,221,Lost Customers,General Customers
16800.0,10,1,1162.65,423,Potential Loyalists,General Customers
16801.0,162,4,1594.23,133,At Risk,General Customers
16803.0,64,1,332.3,222,Lost Customers,General Customers
16804.0,22,3,536.99,332,Potential Loyalists,General Customers
16805.0,172,2,460.59,122,At Risk,General Customers
16806.0,102,4,762.16,233,Loyal Customers,General Customers
16807.0,141,3,1121.59,133,At Risk,General Customers
16808.0,98,2,288.42,221,Lost Customers,General Customers
16809.0,22,5,914.69,343,Champions,General Customers
16810.0,191,1,309.54,122,At Risk,General Customers
16811.0,3,2,547.07,422,Potential Loyalists,General Customers
16812.0,359,1,479.35,122,At Risk,General Customers
16813.0,7,10,1652.18,443,Champions,General Customers
16814.0,13,21,6416.7,444,Champions,Champions
16816.0,102,4,417.06,232,Lost Customers,General Customers
16817.0,1,9,1604.75,443,Champions,General Customers
16818.0,9,11,3349.57,444,Champions,General Customers
16820.0,94,1,497.61,222,Lost Customers,General Customers
16823.0,226,1,358.38,122,At Risk,General Customers
16824.0,14,2,460.64,422,Potential Loyalists,General Customers
16825.0,37,2,775.1800000000001,323,Potential Loyalists,General Customers
16826.0,50,1,341.7,222,Lost Customers,General Customers
16828.0,92,2,128.5,221,Lost Customers,General Customers
16829.0,155,1,197.22,121,At Risk,General Customers
16830.0,37,1,325.91,322,Potential Loyalists,General Customers
16832.0,183,3,199.15,131,At Risk,General Customers
16833.0,0,4,1106.53,433,Champions,General Customers
16834.0,226,1,413.46,122,At Risk,General Customers
16835.0,127,2,180.85,221,Lost Customers,General Customers
16836.0,38,2,251.87,321,Potential Loyalists,General Customers
16837.0,30,11,3170.98,344,Champions,General Customers
16838.0,196,2,588.85,122,At Risk,General Customers
16839.0,7,34,16594.35,444,Champions,Champions
16841.0,35,6,1869.82,344,Champions,General Customers
16842.0,99,3,1264.19,233,Loyal Customers,General Customers
16843.0,41,16,10196.57,344,Champions,Champions
16846.0,49,1,214.32,321,Potential Loyalists,General Customers
16847.0,42,1,193.44,321,Potential Loyalists,General Customers
16848.0,51,1,281.42,221,Lost Customers,General Customers
16849.0,185,1,124.57,121,At Risk,General Customers
16850.0,332,1,332.41,122,At Risk,General Customers
16851.0,3,3,342.45,432,Potential Loyalists,General Customers
16852.0,9,2,144.91000000000003,421,Potential Loyalists,General Customers
16855.0,22,2,328.4,322,Potential Loyalists,General Customers
16856.0,13,1,35.400000000000006,421,Potential Loyalists,General Customers
16858.0,367,1,375.69000000000005,122,At Risk,General Customers
16859.0,143,2,747.81,123,At Risk,General Customers
16861.0,58,2,173.76,221,Lost Customers,General Customers
16863.0,30,2,502.8,322,Potential Loyalists,General Customers
16866.0,139,3,207.73999999999998,231,Lost Customers,General Customers
16869.0,21,4,817.12,333,Champions,General Customers
16871.0,21,6,2812.34,344,Champions,General Customers
16872.0,76,3,680.02,233,Loyal Customers,General Customers
16873.0,3,6,7123.62,444,Champions,General Customers
16875.0,66,5,2095.53,244,Loyal Customers,General Customers
16877.0,11,6,846.62,443,Champions,General Customers
16878.0,83,1,13.3,221,Lost Customers,General Customers
16880.0,29,7,1491.43,343,Champions,General Customers
16881.0,65,1,432.0,222,Lost Customers,General Customers
16882.0,65,3,705.12,233,Loyal Customers,General Customers
16883.0,186,2,272.48,121,At Risk,General Customers
16884.0,36,2,429.84000000000003,322,Potential Loyalists,General Customers
16885.0,14,3,450.41,432,Potential Loyalists,General Customers
16887.0,34,1,192.32999999999998,321,Potential Loyalists,General Customers
16889.0,193,3,1578.67,133,At Risk,General Customers
16891.0,0,5,742.43,443,Champions,General Customers
16892.0,0,5,518.19,442,Potential Loyalists,General Customers
16893.0,365,1,145.93,121,At Risk,General Customers
16895.0,63,1,202.27,221,Lost Customers,General Customers
16897.0,298,2,289.78,121,At Risk,General Customers
16898.0,25,3,501.03,332,Potential Loyalists,General Customers
16899.0,6,6,1271.06,443,Champions,General Customers
16900.0,15,3,887.11,433,Champions,General Customers
16902.0,115,1,1706.88,224,Lost Customers,General Customers
16903.0,28,1,363.2,322,Potential Loyalists,General Customers
16904.0,3,16,3653.75,444,Champions,Champions
16905.0,4,7,3037.6,444,Champions,General Customers
16906.0,80,4,559.59,232,Lost Customers,General Customers
16907.0,28,5,928.76,343,Champions,General Customers
16909.0,71,1,379.14,222,Lost Customers,General Customers
16910.0,3,8,1508.96,443,Champions,General Customers
16912.0,27,11,2555.58,344,Champions,General Customers
16913.0,289,1,113.44,121,At Risk,General Customers
16914.0,35,1,183.76,321,Potential Loyalists,General Customers
16915.0,8,6,621.6800000000001,442,Potential Loyalists,General Customers
16916.0,22,2,562.41,322,Potential Loyalists,General Customers
16917.0,275,1,391.52,122,At Risk,General Customers
16918.0,48,6,1068.82,343,Champions,General Customers
16919.0,155,11,2592.25,144,At Risk,General Customers
16921.0,60,1,154.18,221,Lost Customers,General Customers
16923.0,11,19,7069.08,444,Champions,Champions
16924.0,20,3,829.89,333,Champions,General Customers
16926.0,370,1,230.25,121,At Risk,General Customers
16927.0,114,3,543.05,232,Lost Customers,General Customers
16928.0,79,17,2814.7,244,Loyal Customers,Champions
16929.0,2,7,1295.39,443,Champions,General Customers
16930.0,25,3,378.89,332,Potential Loyalists,General Customers
16931.0,4,21,4554.87,444,Champions,Champions
16932.0,52,1,150.23000000000002,221,Lost Customers,General Customers
16933.0,0,2,563.23,422,Potential Loyalists,General Customers
16934.0,53,2,931.03,223,Lost Customers,General Customers
16936.0,24,1,261.9,321,Potential Loyalists,General Customers
16938.0,7,4,2711.6800000000003,434,Champions,General Customers
16940.0,51,3,3049.88,234,Loyal Customers,General Customers
16942.0,11,9,1904.99,444,Champions,General Customers
16943.0,210,3,816.73,133,At Risk,General Customers
16945.0,20,19,4345.5,344,Champions,Champions
16947.0,234,1,406.48,122,At Risk,General Customers
16948.0,137,3,435.02,232,Lost Customers,General Customers
16949.0,2,6,1286.27,443,Champions,General Customers
16950.0,55,3,1178.56,233,Loyal Customers,General Customers
16951.0,133,3,1277.75,233,Loyal Customers,General Customers
16952.0,108,2,167.61,221,Lost Customers,General Customers
16953.0,29,1,20.8,321,Potential Loyalists,General Customers
16954.0,-1,9,2085.08,444,Champions,General Customers
16955.0,183,4,518.67,132,At Risk,General Customers
16956.0,16,1,308.74,422,Potential Loyalists,General Customers
16957.0,238,2,416.64,122,At Risk,General Customers
16959.0,86,1,117.35000000000001,221,Lost Customers,General Customers
16960.0,37,3,507.05,332,Potential Loyalists,General Customers
16961.0,115,1,234.17,221,Lost Customers,General Customers
16963.0,186,1,110.55000000000001,121,At Risk,General Customers
16965.0,225,1,201.19,121,At Risk,General Customers
16966.0,7,7,2154.97,444,Champions,General Customers
16967.0,188,1,319.02,122,At Risk,General Customers
16968.0,3,2,439.43,422,Potential Loyalists,General Customers
16969.0,38,3,650.41,332,Potential Loyalists,General Customers
16971.0,37,1,357.21,322,Potential Loyalists,General Customers
16976.0,266,1,251.51999999999998,121,At Risk,General Customers
16978.0,76,1,344.33,222,Lost Customers,General Customers
16979.0,2,6,1852.0,444,Champions,General Customers
16980.0,254,2,1028.46,123,At Risk,General Customers
16982.0,59,1,384.06,222,Lost Customers,General Customers
16983.0,11,7,1905.87,444,Champions,General Customers
16984.0,87,2,4459.52,224,Lost Customers,General Customers
16985.0,16,10,5464.12,444,Champions,Champions
16986.0,28,2,1873.2,324,Potential Loyalists,General Customers
16987.0,2,7,1616.8,443,Champions,General Customers
16988.0,4,1,126.12,421,Potential Loyalists,General Customers
16989.0,6,6,1133.25,443,Champions,General Customers
16990.0,217,1,179.0,121,At Risk,General Customers
16992.0,9,5,1614.31,443,Champions,General Customers
16996.0,29,6,1456.96,343,Champions,General Customers
16997.0,287,3,702.0,133,At Risk,General Customers
16998.0,148,4,295.0,131,At Risk,General Customers
16999.0,22,2,484.82,322,Potential Loyalists,General Customers
17001.0,-1,11,3989.57,444,Champions,General Customers
17002.0,84,3,1493.73,233,Loyal Customers,General Customers
17004.0,45,2,1312.1399999999999,323,Potential Loyalists,General Customers
17006.0,3,4,781.78,433,Champions,General Customers
17007.0,49,6,889.9300000000001,343,Champions,General Customers
17010.0,17,1,195.36,321,Potential Loyalists,General Customers
17011.0,29,1,270.9,321,Potential Loyalists,General Customers
17014.0,7,3,583.4300000000001,432,Potential Loyalists,General Customers
17015.0,27,3,1838.6100000000001,334,Champions,General Customers
17017.0,1,20,8694.26,444,Champions,Champions
17018.0,39,2,920.1,323,Potential Loyalists,General Customers
17019.0,10,4,1258.08,433,Champions,General Customers
17022.0,30,1,71.0,321,Potential Loyalists,General Customers
17024.0,44,3,95.85,331,Potential Loyalists,General Customers
17025.0,59,3,357.77,232,Lost Customers,General Customers
17026.0,184,2,154.82999999999998,121,At Risk,General Customers
17027.0,77,6,877.5600000000001,243,Loyal Customers,General Customers
17029.0,109,2,716.0,223,Lost Customers,General Customers
17030.0,62,1,146.87,221,Lost Customers,General Customers
17031.0,10,2,380.35,422,Potential Loyalists,General Customers
17033.0,85,3,1030.14,233,Loyal Customers,General Customers
17034.0,15,3,745.52,433,Champions,General Customers
17035.0,244,2,433.53000000000003,122,At Risk,General Customers
17037.0,86,1,1267.32,223,Lost Customers,General Customers
17038.0,29,1,112.4,321,Potential Loyalists,General Customers
17040.0,136,1,449.73,222,Lost Customers,General Customers
17041.0,25,3,1071.49,333,Champions,General Customers
17042.0,1,5,1036.58,443,Champions,General Customers
17043.0,31,4,1735.18,334,Champions,General Customers
17044.0,24,1,948.48,323,Potential Loyalists,General Customers
17045.0,112,3,339.44,232,Lost Customers,General Customers
17046.0,156,1,642.02,122,At Risk,General Customers
17047.0,84,3,1100.9,233,Loyal Customers,General Customers
17048.0,116,3,925.35,233,Loyal Customers,General Customers
17049.0,1,9,5655.03,444,Champions,Champions
17050.0,95,6,3185.64,244,Loyal Customers,General Customers
17051.0,193,1,240.89000000000001,121,At Risk,General Customers
17052.0,27,1,399.09,322,Potential Loyalists,General Customers
17053.0,129,1,498.48,222,Lost Customers,General Customers
17054.0,27,5,1356.33,343,Champions,General Customers
17058.0,80,3,1179.89,233,Loyal Customers,General Customers
17059.0,28,5,3080.39,344,Champions,General Customers
17060.0,265,1,234.24,121,At Risk,General Customers
17061.0,72,11,5232.2300000000005,244,Loyal Customers,Champions
17062.0,312,4,533.33,132,At Risk,General Customers
17063.0,20,7,1461.14,343,Champions,General Customers
17064.0,57,3,855.45,233,Loyal Customers,General Customers
17068.0,11,21,4552.14,444,Champions,Champions
17069.0,27,9,2709.7000000000003,344,Champions,General Customers
17070.0,113,1,304.24,221,Lost Customers,General Customers
17071.0,27,9,2429.03,344,Champions,General Customers
17073.0,16,4,1446.09,433,Champions,General Customers
17075.0,16,4,834.12,433,Champions,General Customers
17076.0,35,3,841.0799999999999,333,Champions,General Customers
17078.0,35,2,378.2,322,Potential Loyalists,General Customers
17079.0,77,1,118.80000000000001,221,Lost Customers,General Customers
17080.0,21,2,287.62,321,Potential Loyalists,General Customers
17081.0,24,2,288.91,321,Potential Loyalists,General Customers
17082.0,32,2,2003.85,324,Potential Loyalists,General Customers
17083.0,108,3,1405.78,233,Loyal Customers,General Customers
17084.0,34,2,2747.9900000000002,324,Potential Loyalists,General Customers
17085.0,122,5,1562.4,243,Loyal Customers,General Customers
17086.0,6,6,2050.08,444,Champions,General Customers
17088.0,27,4,1991.01,334,Champions,General Customers
17090.0,3,7,1974.65,444,Champions,General Customers
17091.0,1,9,3827.76,444,Champions,General Customers
17092.0,49,4,1774.03,334,Champions,General Customers
17094.0,321,1,302.0,121,At Risk,General Customers
17095.0,21,3,1324.16,333,Champions,General Customers
17096.0,14,4,1022.13,433,Champions,General Customers
17097.0,1,8,954.42,443,Champions,General Customers
17100.0,17,2,971.74,323,Potential Loyalists,General Customers
17101.0,9,4,1621.73,433,Champions,General Customers
17102.0,260,1,25.5,121,At Risk,General Customers
17105.0,158,2,665.78,122,At Risk,General Customers
17107.0,32,6,10797.48,344,Champions,Champions
17109.0,28,6,881.29,343,Champions,General Customers
17110.0,164,1,163.29999999999998,121,At Risk,General Customers
17111.0,46,1,231.61,321,Potential Loyalists,General Customers
17114.0,4,8,801.12,443,Champions,General Customers
17115.0,7,3,837.5,433,Champions,General Customers
17117.0,287,1,116.19999999999999,121,At Risk,General Customers
17118.0,316,1,157.02,121,At Risk,General Customers
17119.0,2,2,606.91,422,Potential Loyalists,General Customers
17120.0,232,1,307.46,122,At Risk,General Customers
17122.0,118,1,138.32,221,Lost Customers,General Customers
17123.0,160,1,345.29999999999995,122,At Risk,General Customers
17124.0,184,1,294.24,121,At Risk,General Customers
17125.0,49,1,230.5,321,Potential Loyalists,General Customers
17126.0,151,5,989.45,143,At Risk,General Customers
17128.0,333,1,157.09,121,At Risk,General Customers
17131.0,4,5,2463.17,444,Champions,General Customers
17133.0,14,7,4892.240000000001,444,Champions,General Customers
17134.0,105,2,413.2,222,Lost Customers,General Customers
17135.0,15,7,1139.73,443,Champions,General Customers
17138.0,274,1,380.5,122,At Risk,General Customers
17139.0,14,12,10650.77,444,Champions,Champions
17140.0,246,1,454.12,122,At Risk,General Customers
17142.0,238,1,579.0,122,At Risk,General Customers
17144.0,0,2,984.57,423,Potential Loyalists,General Customers
17146.0,104,3,749.78,233,Loyal Customers,General Customers
17147.0,21,4,1714.59,334,Champions,General Customers
17148.0,50,1,124.88,221,Lost Customers,General Customers
17152.0,193,3,1689.5,134,At Risk,General Customers
17153.0,23,1,213.78,321,Potential Loyalists,General Customers
17154.0,74,1,329.34,222,Lost Customers,General Customers
17155.0,16,2,251.70000000000002,421,Potential Loyalists,General Customers
17157.0,6,2,319.0,422,Potential Loyalists,General Customers
17158.0,31,3,1266.97,333,Champions,General Customers
17159.0,20,3,1538.88,333,Champions,General Customers
17160.0,30,6,3518.03,344,Champions,General Customers
17162.0,27,10,1715.46,344,Champions,General Customers
17163.0,20,2,293.1,321,Potential Loyalists,General Customers
17164.0,31,7,2467.35,344,Champions,General Customers
17165.0,283,1,158.68,121,At Risk,General Customers
17166.0,37,2,206.34,321,Potential Loyalists,General Customers
17169.0,56,2,835.78,223,Lost Customers,General Customers
17171.0,288,1,224.91,121,At Risk,General Customers
17172.0,77,1,317.76,222,Lost Customers,General Customers
17173.0,4,8,3766.6,444,Champions,General Customers
17174.0,216,1,59.9,121,At Risk,General Customers
17175.0,43,4,1443.69,333,Champions,General Customers
17176.0,200,1,306.13,121,At Risk,General Customers
17179.0,177,3,711.79,133,At Risk,General Customers
17180.0,55,4,783.97,233,Loyal Customers,General Customers
17181.0,56,2,239.92000000000002,221,Lost Customers,General Customers
17183.0,6,6,3347.31,444,Champions,General Customers
17186.0,45,2,144.0,321,Potential Loyalists,General Customers
17187.0,225,1,203.95,121,At Risk,General Customers
17188.0,10,7,2474.23,444,Champions,General Customers
17189.0,105,2,383.75,222,Lost Customers,General Customers
17190.0,57,2,444.74,232,Lost Customers,General Customers
17191.0,27,7,2093.68,344,Champions,General Customers
17193.0,34,7,1699.3000000000002,344,Champions,General Customers
17194.0,272,2,262.62,131,At Risk,General Customers
17197.0,28,1,1013.01,323,Potential Loyalists,General Customers
17198.0,22,3,692.22,333,Champions,General Customers
17201.0,52,1,289.78,221,Lost Customers,General Customers
17203.0,34,6,3560.08,344,Champions,General Customers
17204.0,174,4,1564.56,133,At Risk,General Customers
17205.0,52,1,384.08,222,Lost Customers,General Customers
17206.0,52,1,204.24,221,Lost Customers,General Customers
17211.0,25,8,2317.2200000000003,344,Champions,General Customers
17212.0,252,1,226.85,121,At Risk,General Customers
17213.0,39,7,2781.23,344,Champions,General Customers
17214.0,59,6,1059.1200000000001,243,Loyal Customers,General Customers
17217.0,233,1,113.5,121,At Risk,General Customers
17218.0,3,10,1951.97,444,Champions,General Customers
17219.0,30,1,114.23,321,Potential Loyalists,General Customers
17220.0,23,14,3187.55,344,Champions,Champions
17221.0,6,2,334.48,432,Potential Loyalists,General Customers
17222.0,64,1,328.65,222,Lost Customers,General Customers
17223.0,309,2,416.89,132,At Risk,General Customers
17226.0,307,1,393.49,122,At Risk,General Customers
17227.0,17,6,939.32,343,Champions,General Customers
17228.0,14,8,1906.09,444,Champions,General Customers
17229.0,95,2,318.76,232,Lost Customers,General Customers
17230.0,263,8,3638.41,144,At Risk,General Customers
17231.0,11,10,3124.72,444,Champions,General Customers
17232.0,1,2,417.77,432,Potential Loyalists,General Customers
17233.0,34,1,190.88,321,Potential Loyalists,General Customers
17234.0,181,1,149.89000000000001,121,At Risk,General Customers
17235.0,24,2,550.06,332,Potential Loyalists,General Customers
17236.0,11,6,916.13,443,Champions,General Customers
17237.0,10,2,314.69,432,Potential Loyalists,General Customers
17238.0,1,17,3719.1,444,Champions,Champions
17239.0,311,1,382.5,122,At Risk,General Customers
17242.0,107,2,1135.04,233,Loyal Customers,General Customers
17243.0,0,26,8540.05,444,Champions,Champions
17244.0,52,1,954.9,223,Lost Customers,General Customers
17245.0,203,1,171.45,121,At Risk,General Customers
17247.0,14,1,280.09000000000003,421,Potential Loyalists,General Customers
17248.0,119,1,318.65,222,Lost Customers,General Customers
17250.0,2,2,381.97,432,Potential Loyalists,General Customers
17251.0,361,1,269.83,121,At Risk,General Customers
17252.0,115,2,348.91,232,Lost Customers,General Customers
17253.0,17,1,178.26,321,Potential Loyalists,General Customers
17254.0,3,2,271.19,431,Potential Loyalists,General Customers
17255.0,39,2,291.48,331,Potential Loyalists,General Customers
17256.0,106,2,240.0,231,Lost Customers,General Customers
17259.0,147,2,581.23,132,At Risk,General Customers
17262.0,51,5,1253.3600000000001,243,Loyal Customers,General Customers
17263.0,207,1,63.440000000000005,121,At Risk,General Customers
17265.0,137,2,550.01,232,Lost Customers,General Customers
17266.0,1,3,296.58,431,Potential Loyalists,General Customers
17267.0,126,2,317.2,232,Lost Customers,General Customers
17268.0,106,4,763.64,233,Loyal Customers,General Customers
17272.0,41,4,2148.63,334,Champions,General Customers
17274.0,34,1,107.82,321,Potential Loyalists,General Customers
17277.0,226,2,1065.3500000000001,133,At Risk,General Customers
17278.0,240,1,246.04,121,At Risk,General Customers
17279.0,56,1,187.82999999999998,221,Lost Customers,General Customers
17282.0,129,3,1685.46,234,Loyal Customers,General Customers
17284.0,59,6,1647.48,243,Loyal Customers,General Customers
17286.0,20,1,151.37,321,Potential Loyalists,General Customers
17287.0,25,7,1049.06,343,Champions,General Customers
17288.0,8,7,1417.63,443,Champions,General Customers
17289.0,30,3,931.02,333,Champions,General Customers
17290.0,2,2,513.01,432,Potential Loyalists,General Customers
17291.0,307,1,550.8000000000001,122,At Risk,General Customers
17293.0,7,9,1854.06,444,Champions,General Customers
17295.0,27,3,547.0,332,Potential Loyalists,General Customers
17297.0,16,1,128.18,421,Potential Loyalists,General Customers
17298.0,100,2,498.42,232,Lost Customers,General Customers
17299.0,10,4,656.61,432,Potential Loyalists,General Customers
17301.0,20,1,163.24,321,Potential Loyalists,General Customers
17302.0,13,5,1135.63,443,Champions,General Customers
17303.0,360,1,250.04,121,At Risk,General Customers
17306.0,9,19,8631.31,444,Champions,Champions
17309.0,94,1,82.75,221,Lost Customers,General Customers
17311.0,77,2,1384.85,233,Loyal Customers,General Customers
17312.0,137,3,644.3,232,Lost Customers,General Customers
17313.0,30,1,2328.84,324,Potential Loyalists,General Customers
17314.0,23,8,2527.92,344,Champions,General Customers
17315.0,0,38,6281.23,444,Champions,Champions
17317.0,45,3,2600.34,334,Champions,General Customers
17320.0,99,3,1200.6200000000001,233,Loyal Customers,General Customers
17321.0,7,2,657.16,432,Potential Loyalists,General Customers
17323.0,14,7,906.52,443,Champions,General Customers
17324.0,16,4,986.48,433,Champions,General Customers
17325.0,279,1,96.8,121,At Risk,General Customers
17329.0,13,2,523.11,432,Potential Loyalists,General Customers
17330.0,21,2,363.9,332,Potential Loyalists,General Customers
17331.0,122,1,175.2,221,Lost Customers,General Customers
17333.0,84,1,494.25,222,Lost Customers,General Customers
17334.0,301,2,307.02,132,At Risk,General Customers
17337.0,150,4,1981.06,134,At Risk,General Customers
17338.0,16,8,6493.54,444,Champions,Champions
17339.0,93,2,243.36,231,Lost Customers,General Customers
17340.0,28,11,12353.29,344,Champions,Champions
17341.0,155,3,682.29,133,At Risk,General Customers
17343.0,354,1,193.64,121,At Risk,General Customers
17344.0,45,1,157.62,321,Potential Loyalists,General Customers
17345.0,14,4,519.6899999999999,432,Potential Loyalists,General Customers
17346.0,2,15,2622.88,444,Champions,Champions
17347.0,85,1,228.96,221,Lost Customers,General Customers
17348.0,13,5,1156.6,443,Champions,General Customers
17349.0,178,1,98.25,121,At Risk,General Customers
17350.0,7,4,1281.32,433,Champions,General Customers
17351.0,35,3,587.15,332,Potential Loyalists,General Customers
17353.0,128,2,1740.0,234,Loyal Customers,General Customers
17354.0,49,1,1393.06,323,Potential Loyalists,General Customers
17356.0,310,1,178.22,121,At Risk,General Customers
17357.0,23,2,384.39,332,Potential Loyalists,General Customers
17358.0,302,2,360.81,132,At Risk,General Customers
17359.0,10,1,127.86,421,Potential Loyalists,General Customers
17360.0,16,3,568.24,432,Potential Loyalists,General Customers
17361.0,48,3,488.2,332,Potential Loyalists,General Customers
17362.0,238,2,312.23,132,At Risk,General Customers
17364.0,-1,11,4462.68,444,Champions,Champions
17365.0,11,8,4767.36,444,Champions,General Customers
17367.0,237,1,167.55,121,At Risk,General Customers
17368.0,22,8,1878.87,344,Champions,General Customers
17370.0,71,4,446.18,232,Lost Customers,General Customers
17371.0,16,3,418.4,432,Potential Loyalists,General Customers
17372.0,39,8,1337.18,343,Champions,General Customers
17373.0,39,4,646.92,332,Potential Loyalists,General Customers
17374.0,217,2,495.77,132,At Risk,General Customers
17375.0,198,3,400.1,132,At Risk,General Customers
17376.0,69,2,203.2,231,Lost Customers,General Customers
17377.0,22,20,4058.32,344,Champions,Champions
17379.0,10,1,389.71999999999997,422,Potential Loyalists,General Customers
17381.0,7,29,20275.61,444,Champions,Champions
17382.0,64,1,65.4,221,Lost Customers,General Customers
17383.0,3,1,193.39000000000001,421,Potential Loyalists,General Customers
17384.0,18,2,336.4,332,Potential Loyalists,General Customers
17385.0,13,1,256.11,421,Potential Loyalists,General Customers
17386.0,6,6,2686.42,444,Champions,General Customers
17387.0,18,2,746.81,333,Champions,General Customers
17388.0,76,4,1259.56,233,Loyal Customers,General Customers
17389.0,-1,34,31833.68,444,Champions,Champions
17391.0,162,2,508.8,132,At Risk,General Customers
